"","score","text"
"2326",0,"Fish in this. https://t.co/sVskxVQ12A #fishing #surfing #Florida #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/CcwD0If5Il"
"2327",0,"Fish in this. https://t.co/q91ZzI0gqY #fishing #surfing #Florida #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/1r2FExnnDH"
"2328",0,"Fish in this. https://t.co/OkNk4bAehY #fishing #surfing #Florida #wsj #nytimes #reuters #bloomberg #thestreet https://t.co/zC7YcdLNXI"
"2329",0,"Body found of father who went missing trying to sell his car, family says https://t.co/h4r24UXsSS #newyork #nyc https://t.co/rj2SXVKtjs"
"2330",0,"Fish in this. https://t.co/chuQn6z0PF #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/9J3XPPc2St"
"2331",0,"Fish in this. https://t.co/X62N0FSLsJ #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/ykM2NRQ5uC"
"2332",0,"Fish in this. https://t.co/zQDVcmpwGD #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/yajcLYzDK2"
"2333",0,"Fish in this. https://t.co/1SknbkYrhg #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/HxPjUwwW1J"
"2334",0,"Fish in this. https://t.co/l9GRbvwSyG #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/ZkdtXVYT1G"
"2335",0,"Fish in this. https://t.co/1F1dBM9JdO #wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/j0OJYb1pSI"
"2336",0,"Home for the Holidays! Tonight #newyork #beacontheatre @cynditeam  https://t.co/tO6CQ31UfI"
"2337",0,"One stop shop.. https://t.co/lySUcDm19S #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/M6UiRcUXgI"
"2338",0,"One stop shop.. https://t.co/WSV6PwT2ZJ #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/6yLWx6XzGy"
"2339",0,"One stop shop.. https://t.co/7yLpbjCEPN #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/eEsKp50Inx"
"2340",0,"One stop shop.. https://t.co/isaqsy7emR #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/eg07rEiw3s"
"2341",0,"One stop shop.. https://t.co/e8nwuTido3 #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/0oDpeD2U8G"
"2342",0,"One stop shop.. https://t.co/oT5h2GFbcG #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/voRlIskidX"
"2343",0,"One stop shop.. https://t.co/rYXUfv0MEk #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/vt0uzhutMv"
"2344",0,"One stop shop.. https://t.co/L1y1ayVKWf #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/261LlqAkwm"
"2345",0,"One stop shop.. https://t.co/4FSjdVLcjD #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/uN92ph2jre"
"2346",0,"Let it snow!
#japaneseGarden #brooklynbotanic #Brooklyn #newyorkcity #newyork #nyc #wanderlust https://t.co/VJRF1xMKTX"
"2347",0,"$MRNJ #bitcoin https://t.co/75MZokiewt  the #1 Cryptocurrency Portal with Stats, News, Buy/Sell, Editorials and Edu https://t.co/KrXbIT4RIh"
"2348",0,"$MRNJ #bitcoin https://t.co/0A4IpQDUqI  the #1 Cryptocurrency Portal with Stats, News, Buy/Sell, Editorials and Edu https://t.co/aQHX279EBN"
"2349",0,"$MRNJ #bitcoin https://t.co/qxiRRDyCRx  the #1 Cryptocurrency Portal with Stats, News, Buy/Sell, Editorials and Edu https://t.co/wDnKL3Jl6P"
"2350",0,"$MRNJ #bitcoin https://t.co/sMJxq2rDuo  the #1 Cryptocurrency Portal with Stats, News, Buy/Sell, Editorials and Edu https://t.co/WS4Pw67usj"
"2351",0,"$MRNJ #bitcoin https://t.co/VSrRPZCKsJ  the #1 Cryptocurrency Portal with Stats, News, Buy/Sell, Editorials and Edu https://t.co/QXUyyFmlRR"
"2352",0,"One stop shop.. https://t.co/i8GLaX16ch #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/2dYpzVpyy4"
"2353",0,"One stop shop.. https://t.co/gZfmmwViE6 #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/zWBn7qniDi"
"2354",0,"One stop shop.. https://t.co/SGXLw1fHSt #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/Kw6xNTXWe6"
"2355",0,"One stop shop.. https://t.co/04BA8pITq1 #surfing #florida #flyfishing #beach #yoga #miami  #chicago #orlando #CNN https://t.co/ie9UPr1Mz5"
"2356",0,"Surely not restricted to VT. Other states should look look into this as well #NetNeutraility #fcc #newyork https://t.co/t8rpofFEVS"
"2357",0,"Operative song du jour: This Is the Day https://t.co/gVVrlTIbTN #weddingday #Wedding #snowpocalypse2017 #NewYork"
"2358",0,"This is to much! #ARod &amp; #JLo are the it couple  Eli got benched for Geno last week  SantaClaus is coming to to https://t.co/MS7oF0WaQ8"
"2359",1,"Natural lighting dominates this #NewYork home. #architecture  https://t.co/39tdyHZxtA https://t.co/vn8B3VANyJ"
"2360",0,".@INFLNCnation is division of @directfocuson in #NewYork #Miami #Vancouver #SaoPaulo #TheHague #Manila #HongKong + https://t.co/EdPBrWp95u"
"2361",-2,"Brooklyn school principal accused of harassing colleague for two years after she dumped him for cheating: suit - https://t.co/yt0iW7fMAy"
"2362",0,"Thanks to @Amtrak I was able to switch my train times from #NewYork to #baltimore Monday night :)"
"2363",1,"Want to work at Cognizant? We're #hiring in #NewYork, NY! Click for details: https://t.co/tERojzjUGl #IT #Job #Jobs"
"2364",0,"Giancarlo Stanton Will Join Yankees, Reports Say https://t.co/khXkx2Dvi4 Via @NYTimesCC #NewYork #NYC #Life"
"2365",0,"Contact #Voters on #Social #Networks https://t.co/UTMqQeurVY
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/AvIwV5cJ7o"
"2366",0,"Contact #Voters on #Social #Networks https://t.co/WxMTDAtkVd
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/1GOoR2rD2q"
"2367",0,"Contact #Voters on #Social #Networks https://t.co/ZsvfyX46Ck
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/7E5dsYYVDt"
"2368",0,"Contact #Voters on #Social #Networks https://t.co/MS61L3jS9q
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/pLVupFkCLU"
"2369",0,"Contact #Voters on #Social #Networks https://t.co/wlKsB2XWfT
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/IPoGVjEKP0"
"2370",0,"New York #newyork #newyorkcity #nyc #canon #canon_photos #canon_official #canon760d https://t.co/Bw9PKLVwBM https://t.co/U8Co5EAwLv"
"2371",0,"Contact #Voters on #Social #Networks https://t.co/o47HOkdDwD 
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/AM7cwOiWK1"
"2372",0,"Contact #Voters on #Social #Networks https://t.co/GM4HoTeCof 
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/61g5Eobdtr"
"2373",0,"Contact #Voters on #Social #Networks https://t.co/BuZGbWj4Qs 
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/l6aQHf4X0H"
"2374",0,"Contact #Voters on #Social #Networks https://t.co/kEtrDdcss1 
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/EN3PAvrwKQ"
"2375",0,"Contact #Voters on #Social #Networks https://t.co/aGY4csYznT 
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/JPAl0kVO44"
"2376",0,"Contact #Voters on #Social #Networks https://t.co/ZfRrMyuTjU 
#wsj #nytimes #reuters #bloomberg #thestreet https://t.co/yhknzKOQ1c"
"2377",1,"#firstsnowoftheyear in #NewYork .If the first snow is as magical as I've heard, I wish it would https://t.co/vbn1T8KQbg"
"2378",0,"Cris with NY skyline in the back #newyork #familyvacation https://t.co/Mit2O49Dm5"
"2379",0,"Dreams Do Come True: FAO Schwarz Is Coming Back to #NewYork City https://t.co/POlZcmgq2m https://t.co/SUO9bCGprL"
"2380",0,"#Flu cases on the rise in Central #NewYork - CNYcentral https://t.co/NqsSu2pwmX"
"2381",0,"#NewYork #affordable #housing #realestate https://t.co/Hr6UXmCJjm

SantaCon Officially Skips the Lower East Side, But Were Still Doomed"
"2382",0,"212 Fifth Avenue Penthouse via Uncreate #newyork #fifthavenue https://t.co/CqkgOyLfpf https://t.co/ZazkcX0dNh"
"2383",0,"https://t.co/cMSCiAhbXG   for sale for $10,000.

https://t.co/amODeT19U8       

#Bitcoin #BTC $BCH #Russia https://t.co/5qXkdY6pqc"
"2384",1,"Interested in a #job in #NewYork, NY? This could be a great fit: https://t.co/4z1HmEFUE9 #FacilitiesMgmt #Hiring"
"2385",0,"Oldie#newyork https://t.co/ufwCDU815r"
"2386",1,"Can you recommend anyone for this #job? Architecture/Interior Designer - https://t.co/5MW5Phc9j5 #Art #NewYork, NY #Hiring #CareerArc"
"2387",0,"LA you got #bitcoin? First $5,000 gets it!

https://t.co/C1yEpl4Bpg            

https://t.co/9BKzRClVda      https://t.co/qANwREV0iU"
"2388",2,"In other news (its not all about us winning lol) -@MLB better ship some more baseballs to #NewYork because Giancarlo &amp; Judge are gonna rake"
"2389",1,"Hi there. Im feeling horny wanna hookup tonight?
---&gt; https://t.co/pXQ3QNMjSb 
#newyork #herm #liv Alsfeld  Xocal Swift Current"
"2390",0,"#AloeVeraGel - Vertically integrated
https://t.co/EbuyIEwBBe
#NewYearsResolution2018 
Become an offical affifliate https://t.co/ydfo5D7UD1"
"2391",2,"Welcome Winter. #snow #winter #love #brooklinheights #newyork https://t.co/mswYlpxJQl"
"2392",0,"We're #hiring! Click to apply: Marketing Manager@Japanese best-selling bedding company(NYC) - https://t.co/Zz6r3MCCik"
"2393",0," @slvdr_geo on the track. Visuals too. 








 #beats #newyork #newyorkcity https://t.co/QAsO5w92fi"
"2394",1,"When you need a 2nd mortgage just to afford the parking #NYCproblems #newyork https://t.co/F4oLqn6wJ2"
"2395",0,"First day of snowfall here in #NewYork. #Winter is here!"
"2396",0,"Yankees on brink of acquiring Giancarlo Stanton, source says https://t.co/PP4oBs1eY7 #NewsDay #NewYork #Sports #NewYorkCity #NYC #News"
"2397",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/kBfABkDjSO"
"2398",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/A5pxlvnfT3"
"2399",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/JCe1Hh256C"
"2400",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/O64lWJIggr"
"2401",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/AnSLsyPtbW"
"2402",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/OrVJyabL5K"
"2403",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/YjwYEHMrKu"
"2404",0,"About today @ZacEfron @Zendaya @RealHughJackman @GreatestShowman #NewYork via TSG IG https://t.co/Mg8ZoS0aMO"
"2405",0,"See our latest #NewYork, NY #job and click to apply: Phlebotomist - East 98th Street - 8:30am-5pm - https://t.co/tmeqNVo9R9"
"2406",0,"J JILL Brown Dress Coat Floral, Lined Button Front Size 3X #JJill #Dress #Business  https://t.co/9DhRBL6X1u https://t.co/5ozXwqYWGG"
"2407",0,"J JILL Brown Dress Coat Floral, Lined Button Front Size 3X #JJill #Dress #Business  https://t.co/C5QNRGvCGG https://t.co/x3phvyXan4"
"2408",0,"J JILL Brown Dress Coat Floral, Lined Button Front Size 3X #JJill #Dress #Business  https://t.co/foHYilAZbV https://t.co/WJVTUfbRRy"
"2409",0,"#TourFactory Home of the Day: https://t.co/76HOzhni4m - Presented by @DouglasElliman - Photos by Norman Halpern https://t.co/YJhaYesytS"
"2410",0,"#NewYork Jets Flight Connections 12/09/17 https://t.co/v43CvuXH8y https://t.co/NCo34KRnWa"
"2411",0,"About today @ZacEfron @Zendaya @GreatestShowman #NewYork via TGS IG https://t.co/Tn0XAO3OBq"
"2412",1,"Want to work at Actus Consulting Group? We're #hiring in #NewYork, NY! Click for details: https://t.co/PXnC8W2axm #Job #Jobs #CareerArc"
"2413",1,"FYI, the All-Time #HomeRun record in one season is 264 by the 1997 Seattle @Mariners. Pretty sure the #NewYork https://t.co/vYPhD8GAl8"
"2414",0,"16 days left.....
.
.
.
.
#newyork #newyorkphoto #newyorkphotographer #newyorkphotography https://t.co/uMu2F1B8e4"
"2415",0,"Submit music to: info@myblockmusic.net #music #hiphop #Gospel #newyork #toronto #houston #dallas #neworleans https://t.co/o6myQG85hT"
"2416",0,"Use Lyft Promo Codes for Lyft Discounts Lyft Discount Code: ZOOT *** Schuyler County #NewYork"
"2417",1,"Social Start Now generates massive amounts of traffic to your website or anywhere else you deem appropriate. https://t.co/aMdEn8xR10"
"2418",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/tShV1y50mR https://t.co/5Da4JYxsJG"
"2419",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/M63B0tyeuW https://t.co/HnATehPOhy"
"2420",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/bUiPG8YnG0 https://t.co/ONmvSlfe5T"
"2421",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/L1VMiYwGdG https://t.co/vOY6V2sqtf"
"2422",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/TAaXfRts14 https://t.co/6C4W8WXUeE"
"2423",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/uSzB75pqzQ https://t.co/PFU5KOVHc0"
"2424",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/qLsCn3uoQF https://t.co/Cu4inrM18D"
"2425",2,"We Reveal 3 Secrets the Wealthy and sophisticated investors are employing in the cannabis https://t.co/PcSXzvED6c https://t.co/cgas4Ibuxq"
"2426",0,"A New York Hotel Thats a Destination for Design https://t.co/vN2DxGVLVr  #theblond #nyc @11HowardNYC #nychotel https://t.co/ozbhzr8L5p"
"2427",0,"...And now a word from your #Galico author @JukePopSerials! ;)

https://t.co/b6rE6FQTh6 
#Toronto #SanFrancisco #NewYork #London #Ontario"
"2428",0,"Join the 24 Seven team! See our latest #job opening here: https://t.co/w0a3LwERS1 #Marketing #NewYork, NY #Hiring #CareerArc"
"2429",1,"#nowplaying Barry White - Love Theme #nola #newyork #dallas #atlanta #houston #chicago #losangeles"
"2430",-1,"These Are the Worst Airports in America #courtreporting #steno #stenography #stenobriefs #job #courtroom #law https://t.co/nKme39iohm"
"2431",1,"Check out our selection of the 5 best sushi restaurants in Long Island  https://t.co/OYJGzJeY1e #longisland https://t.co/6WBPAPSqz8"
"2432",1,"New Yorkers cartoons, my favorite. #newyorker #newyorkermagazine #newyorkercartoons #newyork https://t.co/TLQe5cyhOZ"
"2433",1,"Join in Denver as I appear at exxxotica #Denver March 31st-April 2nd with some of YOUR favorite adult stars.#NJ https://t.co/Ip2EdnPBdB"
"2434",0,"#VINTAGE #Picture Original Oil #Painting on canvas #expressionism #oilpainting #modernart #artist #Flowers #Floral https://t.co/v9cfvlnHfh"
"2435",2,"When you're in the #business cycle every day, it can feel like you're not doing anything valuable. And that's why y https://t.co/kqivMTYXNZ"
"2436",-1,"Members of the #NewYork chapter of the Hells Angels appear as extras in this #film - https://t.co/gbvztDZY8a https://t.co/AfWgLXgWEn"
"2437",1,"New Yorkers cartoons, my favorite. #newyorker #newyorkermagazine #newyorkercartoons #newyork https://t.co/Za1uFdbubu"
"2438",0," @slvdr_geo on the track. Visuals too. 








 #beats #newyork #newyorkcity https://t.co/R1IFh5uQ2X"
"2439",1,"New Yorkers cartoons, my favorite. #newyorker #newyorkermagazine #newyorkercartoons #newyork https://t.co/JpXxvwpI8w"
"2440",-1,"In #NewYork The #snow has started to fall! Let us all get #naked and make snow #Angels #photoshop @HowardStern https://t.co/SFSsC6Xx5L"
"2441",0,"Follow my blog, every day new post!! :) 
                                  https://t.co/dixqTVC3y8

#man #fashion https://t.co/j6x15241CR"
"2442",0," @slvdr_geo on the track. Visuals too. 








 #beats #newyork #newyorkcity https://t.co/UmpwQ3k5fv"
"2443",1,"Interesting Facts About New York https://t.co/4jfolk4AaP #InterestingFacts #NewYork https://t.co/61GqmDSVDE"
"2444",0," @slvdr_geo on the track. Visuals too. 








 #beats #newyork #newyorkcity https://t.co/Vn1KDP80Vf"
"2445",1,"Want to work at Accenture? We're #hiring in #NewYork, NY! Click for details: https://t.co/qRsFsVMSeq #BusinessMgmt #Job #Jobs"
"2446",1,"Can you recommend anyone for this #job? eTrading Java Developer - Algo Team - AVP Level - https://t.co/Pw2rHfEmE5 https://t.co/QXRwNEEg1M"
"2447",0,"We're #hiring! Click to apply: FOOD SERVICE DIRECTOR - https://t.co/57jDJPRH7Z #Hospitality #NewYork, NY #Job #Jobs"
"2448",0,"Political Exposure with https://t.co/WxMTDAtkVd
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes https://t.co/XfqYMFPtJ9"
"2449",0,"Political Exposure with https://t.co/UTMqQeurVY
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes https://t.co/Wj3koapHuD"
"2450",0,"Political Exposure with https://t.co/ZsvfyX46Ck
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes https://t.co/mCQ0rHPGVQ"
"2451",0,"Political Exposure with https://t.co/MS61L3jS9q
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes https://t.co/FRtMMw1qt6"
"2452",0,"Political Exposure with https://t.co/wlKsB2XWfT
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes https://t.co/EXaJ1Vo7dK"
"2453",0,"Mass marketing for the holidays. https://t.co/GsTB6mfRU9
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon https://t.co/aRYMJAieWx"
"2454",0,"Snowfall in NYC #newyork #newyorkcity #snow #winter #christmas #holidays #itonya #openingweekend https://t.co/pQGaY4uJGe"
"2455",1,"Can you recommend anyone for this #job? Bio/Life Science company seeks a Sales Manager - https://t.co/8q4MkkVj7G https://t.co/J0M7UN8ucv"
"2456",1,"You can design and create, and build the most wonderful place in the world. #charlesmilander #boss #business #quote https://t.co/iqIPxKnGFS"
"2457",0,"Social Start Now https://t.co/GsTB6mfRU9
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/JigMz99td7"
"2458",0,"Social Start Now https://t.co/0LDEmBD67m
#wsj #nytimes #reuters #bloomberg #thestreet #jimmyfallon #forbes #nasdaq https://t.co/ATI1UtWG0d"
"2459",0,"A mothers  = low self-esteem in daughters #brooklyn #newyork #newyorkcity https://t.co/BgYUQ8mvJt"
"2460",1,"#Boston, #NewYork, #LosAngeles mayors among others urging #FCC to protect #NetNeutrality: https://t.co/Uof9WB05T1 b https://t.co/yaAiEaEez6"
"2461",0,"Assistant Professor of Accounting #NewYork #jobs Apply Now at https://t.co/u6eFXZNeDH #NYC #LA #CA #TX #USA"
